185,131,131
186,131,131
187,131,131
188,131,131
189,134,134
190,134,134
191,134,134
192,138,138
193,134,138
194,136,136
195,136,136
196,138,138
197,138,138
198,129,134
199,134,134
200,134,134
201,138,138
202,141,141
203,138,138
204,138,138
205,138,138
206,138,138
207,138,138
208,133,130
209,133,133
210,138,139
211,140,140
212,138,140
213,138,138
214,138,138
215,138,137
216,144,144
217,136,136
218,136,136
219,136,136
220,136,136
221,141,141
222,141,141
223,142,142
224,142,142
225,142,142
226,142,142
227,142,142
228,142,142
229,140,140
230,140,140
231,137,137
232,137,137
233,138,138
234,138,138
235,138,138
236,137,137
237,137,137
238,140,140
239,144,144
240,144,144
241,144,141
242,137,137
243,136,136
244,136,136
245,139,139
246,137,137
247,137,139
248,139,139
249,134,134
250,134,134
251,139,139
252,138,139
253,139,139
254,139,139
255,144,140
256,137,137
257,137,137
258,137,137
259,137,137
260,137,137
261,137,137
262,137,137
263,137,137
264,137,137
265,137,137
266,137,137
267,139,138
268,138,138
269,135,135
270,135,143
271,136,137
272,136,137
273,136,139
274,135,135
275,135,135
276,135,135
277,138,137
278,137,137
279,140,139
280,139,137
281,144,144
282,140,140
283,138,138
284,138,138
285,138,138
286,138,138
287,137,137
288,137,143
289,129,129
290,133,133
291,130,130
292,135,135
293,135,135
294,133,133
295,133,133
296,135,135
297,133,133
298,131,130
299,137,137
300,132,135
301,133,137
302,131,131
303,133,131
304,131,131
305,131,131
306,133,133
307,134,134
308,134,134
309,134,134
310,134,134
311,136,133
312,138,137
313,137,137
314,137,133
315,137,137
316,134,136
317,140,138
318,140,136
319,136,136
320,138,138
321,141,133
322,142,142
323,142,142
324,132,132
325,132,132
326,132,132
327,135,135
328,135,132
329,132,132
330,132,132
331,132,132
332,132,132
333,134,130
334,130,130
335,130,130
336,130,128
337,134,134
338,134,134
339,131,131
340,130,131
341,131,131
342,131,131
343,131,131
344,131,131
345,135,135
346,135,135
347,131,131
348,133,129
349,131,129
350,131,131
351,131,131
352,135,135
353,133,133
354,137,137
355,137,137
356,137,137
357,137,133
358,137,133
359,133,133
360,131,131
361,131,131
362,131,131
363,132,132
364,132,132
365,131,131
366,131,131
367,131,131
368,133,133
369,132,131
370,135,131
371,135,135
372,133,133
373,135,133
374,131,131
375,131,131
376,131,131
377,130,130
378,130,133
379,133,133
380,130,130
381,130,130
382,130,129
383,129,129
384,131,131
385,132,132
386,132,135
387,135,135
388,135,132
389,132,132
390,135,132
391,132,132
392,138,138
393,132,132
394,131,131
395,131,131
396,131,131
397,131,131
398,131,131
399,129,129
400,132,132
401,139,139
402,133,133
403,133,133
404,138,138
405,138,138
406,131,131
407,133,133
408,133,133
409,136,136
410,136,136
411,136,136
412,136,136
413,133,133
414,133,130
415,142,142
416,142,142
417,142,142
418,130,130
419,130,130
420,132,132
421,136,136
422,136,136
423,144,144
424,136,136
425,136,136
426,136,136
427,136,136
428,136,136
429,136,136
430,141,136
431,136,136
432,136,136
433,136,136
434,136,136
435,136,144
436,134,134
437,134,134
438,134,134
439,134,134
440,138,138
441,138,138
442,138,138
443,138,138
444,138,138
445,141,139
446,139,139
447,139,141
448,141,141
449,139,141
450,141,141
451,138,138
452,138,138
453,134,140
454,140,134
455,134,134
456,133,140
457,133,133
458,133,133
459,131,131
460,133,133
461,133,133
462,134,134
463,134,134
464,135,135
465,137,137
466,137,137
467,136,136
468,134,134
469,134,134
470,138,138
471,138,138
472,140,140
473,140,140
474,140,140
475,132,131
476,136,132
477,134,136
478,133,133
479,131,133
480,140,140
481,140,140
482,140,140
483,140,140
484,133,140
485,134,131
486,131,131
487,131,131
488,138,138
489,138,138
490,137,135
491,134,134
492,136,136
493,141,141
494,141,141
495,141,141
496,141,141
497,141,141
498,141,141
499,141,141
500,137,137
501,144,144
502,144,144
503,144,144
504,144,144
505,144,144
506,140,144
507,144,142
508,142,142
509,140,140
510,140,140
511,141,140
512,140,140
513,140,140
514,140,140
515,140,140
516,140,140
517,140,137
518,137,137
519,140,140
520,139,140
521,140,140
522,140,140
523,140,140
524,140,140
525,140,140
526,140,140
527,139,139
528,139,139
529,138,138
530,138,138
531,137,137
532,137,137
533,137,137
534,137,137
535,137,138
536,138,138
537,137,137
538,137,137
539,137,137
540,137,137
541,137,137
542,137,137
543,137,137
544,137,137
545,138,138
546,138,138
547,138,138
548,135,138
549,138,138
550,137,138
551,138,138
552,135,138
553,138,138
554,134,134
555,134,134
556,134,134
557,134,134
558,132,134
559,134,134
560,134,134
561,134,134
562,134,134
563,134,134
564,143,143
565,143,143
566,133,133
567,133,133
568,133,133
569,135,143
570,139,139
571,139,139
572,136,136
573,144,144
574,144,144
575,144,144
576,144,144
577,144,144
578,144,144
579,144,144
580,144,144
581,144,144
582,144,144
583,144,144
584,144,140
585,140,140
586,137,137
587,133,132
588,132,132
589,137,137
590,137,137
591,132,132
592,133,133
593,133,133
594,133,133
595,133,133
596,133,133
597,133,133
598,133,133
599,134,134
600,134,134
601,134,134
602,134,134
603,137,138
604,138,138
605,131,131
606,140,140
607,140,140
608,137,137
609,137,137
610,136,139
611,139,139
612,140,140
613,140,140
614,142,142
615,142,142
616,142,142
617,137,137
618,137,137
619,133,137
620,137,137
621,136,136
622,136,136
623,136,136
624,137,137
625,140,140
626,133,140
627,140,140
628,133,133
629,137,137
630,134,134
631,138,138
632,131,131
633,134,134
634,138,138
635,136,136
636,136,136
637,133,133
638,133,133
639,133,133
640,136,136
641,136,136
642,133,133
643,133,133
644,133,133
645,138,138
646,138,138
647,138,138
648,138,138
649,137,138
650,138,138
651,135,133
652,131,131
653,131,131
654,130,130
655,130,129
656,129,129
657,134,134
658,134,134
659,134,134
660,134,134
661,134,134
662,130,130
663,140,139
664,134,134
665,134,134
666,140,140
667,135,140
668,141,140
669,140,140
670,140,140
671,140,140
672,143,139
673,143,139
674,140,140
675,140,140
676,140,140
677,133,140
678,140,140
679,140,140
680,140,140
681,140,140
682,134,132
683,132,132
684,139,139
685,139,139
686,133,140
687,140,140
688,140,140
689,139,139
690,139,139
691,140,140
692,139,145
693,132,132
694,132,132
695,132,137
696,132,137
697,137,137
698,132,132
699,132,132
700,132,132
701,132,132
702,132,132
703,132,132
704,139,139
705,139,139
706,139,139
707,128,128
708,128,128
709,131,131
710,131,131
711,128,128
712,136,136
713,136,136
714,134,136
715,133,133
716,133,133
717,133,133
718,141,141
719,133,133
720,133,133
721,133,133
722,133,133
723,133,133
724,133,133
725,133,133
726,133,133
727,133,133
728,133,133
729,141,141
730,141,141
731,133,133
732,133,133
733,141,141
734,133,133
735,133,133
736,133,133
737,133,133
738,133,133
739,133,133
740,135,135
741,135,135
742,131,131
743,131,131
744,138,138
745,138,138
746,129,129
747,132,132
748,137,137
749,132,132
750,132,132
751,137,132
752,132,137
753,137,137
754,135,135
755,135,135
756,137,137
757,137,137
758,138,138
759,138,138
760,135,132
761,134,135
762,135,135
763,135,135
764,135,135
765,135,135
766,135,135
767,132,132
768,135,135
769,131,131
770,131,131
771,131,131
772,131,131
773,134,134
774,134,134
775,132,132
776,132,132
777,133,133
778,133,133
779,133,133
780,133,133
781,134,134
782,134,134
783,133,133
784,133,133
785,134,134
786,134,134
787,131,131
788,131,131
789,134,133
790,133,133
791,133,133
792,133,133
793,142,142
794,142,142
795,142,142
796,142,142
797,138,136
798,135,135
799,134,134
800,130,130
801,130,130
802,130,130
803,130,130
804,130,130
805,130,130
806,130,130
807,129,130
808,136,134
809,134,134
810,136,136
811,136,136
812,140,140
813,140,140
814,140,140
815,140,140
816,136,140
817,140,140
818,140,140
819,140,140
820,136,136
821,136,136
822,131,131
823,131,131
824,131,131
825,133,133
826,138,138
827,133,133
828,138,138
829,138,138
830,140,140
831,135,135
832,135,135
833,135,135
834,135,135
835,135,135
836,135,135
837,135,135
838,140,140
839,140,135
840,135,135
841,135,135
842,135,135
843,136,136
844,142,136
845,133,133
846,133,133
847,133,133
848,133,133
849,135,135
850,135,135
851,131,135
852,135,135
853,135,135
854,135,135
855,135,135
856,136,136
857,136,136
858,136,136
859,136,136
860,140,140
861,140,140
862,140,140
863,138,138
864,131,131
865,132,132
866,132,132
867,132,132
868,132,132
869,132,132
870,133,133
871,133,133
872,133,133
873,133,133
874,133,133
875,133,133
876,133,133
877,133,133
878,133,133
879,133,133
880,133,133
881,133,133
882,133,133
883,133,133
884,133,133
885,136,136
886,133,133
887,133,133
888,134,138
889,138,138
890,138,138
891,138,138
892,138,138
893,138,138
894,138,138
895,138,138
896,138,138
897,138,138
898,136,136
899,133,133
900,133,133
901,136,136
902,133,133
903,133,133
904,133,133
905,133,133
906,136,136
907,136,136
908,136,136
909,136,136
910,136,136
911,142,136
912,133,133
913,136,136
914,136,136
915,136,136
916,136,136
917,136,136
918,136,136
919,136,136
920,136,136
921,136,136
922,136,136
923,136,136
924,136,136
925,136,136
926,136,136
927,136,136
928,136,136
929,136,136
930,136,136
931,136,136
932,136,136
933,136,136
934,136,136
935,136,136
936,136,136
937,136,136
938,136,136
939,136,136
940,142,142
941,142,142
942,136,132
943,136,136
944,136,136
945,136,136
946,132,132
947,133,133
948,133,133
949,142,142
950,133,133
951,133,133
952,133,133
953,133,133
954,142,142
955,135,137
956,142,142
957,133,133
958,133,133
959,133,133
960,141,133
961,133,133
962,141,141
963,133,141
964,133,133
965,133,133
966,133,133
967,133,133
968,133,133
969,133,133
970,141,133
971,133,141
972,133,141
973,141,141
974,133,133
975,133,133
976,133,133
977,133,133
978,141,141
979,141,141
980,141,141
981,141,141
982,133,133
983,133,133
984,133,133
985,141,133
986,133,133
987,133,133
988,133,133
989,133,133
990,133,141
991,141,141
992,141,141
993,133,133
994,133,133
995,141,141
996,141,141
997,133,141
998,133,141
999,141,133
1000,141,141
1001,133,141
1002,133,141
1003,133,133
1004,135,137
1005,137,137
1006,135,135
1007,137,135
1008,140,140
1009,137,133
1010,137,138
1011,138,138
1012,137,135
1013,135,135
1014,135,135
1015,135,135
1016,135,133
1017,138,135
1018,135,137
1019,140,135
1020,135,135
1021,135,135
1022,135,135
1023,135,135
1024,135,135
1025,133,135
1026,135,135
1027,135,135
1028,135,135
1029,135,135
1030,135,135
1031,135,135
1032,135,140
1033,140,140
1034,133,135
1035,137,137
1036,137,135
1037,133,133
1038,137,137
1039,133,133
1040,133,133
1041,133,133
1042,133,133
1043,133,133
1044,133,133
1045,133,133
1046,133,133
1047,133,133
1048,133,133
1049,133,133
1050,133,133
1051,133,133
1052,133,133
1053,133,133
1054,133,133
1055,133,133
1056,133,133
1057,133,133
1058,133,133
1059,133,133
1060,133,133
1061,142,142
1062,131,131
1063,131,131
1064,131,131
